audiobook_chapter_title,audiobook_chapter_uri,audiobook_title,audiobook_uri,conn_country,episode_name,episode_show_name,incognito_mode,ip_addr,master_metadata_album_album_name,master_metadata_album_artist_name,master_metadata_track_name,ms_played,offline,offline_timestamp,platform,reason_end,reason_start,shuffle,skipped,spotify_episode_uri,spotify_track_uri,ts
,,,,AR,,,False,181.170.198.215,21,Adele,Rolling in the Deep,228093,False,1689628368.0,windows,trackdone,trackdone,True,False,,spotify:track:1c8gk2PeTE04A1pIDH9YMk,2023-07-17T21:16:34Z
,,,,AR,,,False,181.170.198.215,Dancin (feat. Luvli),Aaron Smith,Dancin (feat. Luvli) - Krono Remix,198053,False,1689628597.0,windows,trackdone,trackdone,True,False,,spotify:track:6WkJ2OK163XXS2oARUC9JM,2023-07-17T21:19:52Z
,,,,AR,,,False,181.170.198.215,Never Going Home,Kungs,Never Going Home,169944,False,1689628796.0,windows,trackdone,trackdone,True,False,,spotify:track:0xfMlIW8lS40qvpsUw1l0X,2023-07-17T21:22:43Z
,,,,AR,,,True,181.170.198.215,LA NENA DE ARGENTINA,Maria Becerra,OJALÁ,4531,False,1689690965.0,windows,endplay,playbtn,True,True,,spotify:track:5RlibNUdsaN2oPX9MWl52K,2023-07-18T14:36:06Z
,,,,AR,,,True,181.170.198.215,"Quevedo: Bzrp Music Sessions, Vol. 52",Bizarrap,"Quevedo: Bzrp Music Sessions, Vol. 52",198937,False,1689690969.0,windows,trackdone,clickrow,True,False,,spotify:track:2tTmW7RDtMQtBk7m2rYeSw,2023-07-18T14:39:24Z
,,,,AR,,,True,181.170.198.215,Si Me Tomo una Cerveza,Migrantes,Si Me Tomo Una Cerveza,182198,False,1689691167.0,windows,trackdone,trackdone,True,False,,spotify:track:3lCbsHaN1wCxyDzcNN2x4N,2023-07-18T14:43:17Z
,,,,AR,,,True,181.170.198.215,Hoy Volvi a Verte,Migrantes,Hoy Volvi a Verte - Remix,162461,False,1689691400.0,windows,trackdone,trackdone,True,False,,spotify:track:0KvtuCa8aGD8SR39aLLLj5,2023-07-18T14:46:00Z
,,,,AR,,,True,181.170.198.215,"Tiago PZK: Bzrp Music Sessions, Vol. 48",Bizarrap,"Tiago PZK: Bzrp Music Sessions, Vol. 48",160000,False,1689691563.0,windows,trackdone,trackdone,True,False,,spotify:track:6VAS7m73rDopQe7BdrFMpD,2023-07-18T14:48:40Z
,,,,AR,,,True,181.170.198.215,LA NENA DE ARGENTINA,Maria Becerra,ADIÓS,160856,False,1689691723.0,windows,trackdone,trackdone,True,False,,spotify:track:2bNCiY24Eh4saMcc23bvUN,2023-07-18T14:51:22Z
,,,,AR,,,True,181.170.198.215,Tu Turrito,Rei,Tu Turrito,164701,False,1689691885.0,windows,trackdone,trackdone,True,False,,spotify:track:45dlaEXrXW47TVbrQ4gK7E,2023-07-18T14:54:07Z
,,,,AR,,,True,181.170.198.215,LA NENA DE ARGENTINA,Maria Becerra,AUTOMÁTICO,175317,False,1689692050.0,windows,trackdone,trackdone,True,False,,spotify:track:0poQY3RMThmIiutOGv3yH3,2023-07-18T14:57:03Z
,,,,AR,,,True,181.170.198.215,Miénteme,TINI,Miénteme,165275,False,1689692226.0,windows,trackdone,trackdone,True,False,,spotify:track:0cOa970mzTWAxKtltpkpLc,2023-07-18T14:59:49Z
,,,,AR,,,True,181.170.198.215,FERNET,Rei,FERNET,84852,False,1689692392.0,windows,endplay,trackdone,True,True,,spotify:track:2GVahxIzxivfRZc8lR39Ms,2023-07-18T15:01:15Z
,,,,AR,,,True,181.170.198.215,Si Me Tomo una Cerveza,Migrantes,Si Me Tomo Una Cerveza,182198,False,1689692478.0,windows,trackdone,clickrow,True,False,,spotify:track:3lCbsHaN1wCxyDzcNN2x4N,2023-07-18T15:04:16Z
,,,,AR,,,True,181.170.198.215,Miénteme,TINI,Miénteme,165275,False,1689692659.0,windows,trackdone,trackdone,True,False,,spotify:track:0cOa970mzTWAxKtltpkpLc,2023-07-18T15:07:02Z
,,,,AR,,,True,181.170.198.215,Hoy Volvi a Verte,Migrantes,Hoy Volvi a Verte - Remix,162461,False,1689692825.0,windows,trackdone,trackdone,True,False,,spotify:track:0KvtuCa8aGD8SR39aLLLj5,2023-07-18T15:09:45Z
,,,,AR,,,True,181.170.198.215,Wapo Traketero,Nicki Nicole,Wapo Traketero,173294,False,1689692988.0,windows,endplay,trackdone,True,True,,spotify:track:5ctNuquTVDsfMb9jKzsYu0,2023-07-18T15:13:10Z
,,,,AR,,,True,181.170.198.215,Lights,Ellie Goulding,Lights - Sped Up Version,730,False,1689693194.0,windows,endplay,clickrow,True,True,,spotify:track:4TZ2Ub8bZh4LTs06eANDXa,2023-07-18T15:13:11Z
,,,,AR,,,False,181.170.198.215,Never Going Home,Kungs,Never Going Home,135580,False,1689693194.0,windows,endplay,clickrow,True,True,,spotify:track:0xfMlIW8lS40qvpsUw1l0X,2023-07-18T15:15:27Z
,,,,AR,,,False,181.170.198.215,Be Mine,Ofenbach,Be Mine,161322,False,1689693330.0,windows,trackdone,clickrow,True,False,,spotify:track:2KklXplRtxMsBYo474Es0w,2023-07-18T15:18:07Z
,,,,AR,,,False,181.170.198.215,Pop Of The 2000s: Celebrating Pride,Olly Alexander (Years & Years),Shine,255506,False,1689693491.0,windows,trackdone,trackdone,True,False,,spotify:track:7vRTK02bpjrRhawtH0ueb1,2023-07-18T15:22:24Z
,,,,AR,,,False,181.170.198.215,=,Ed Sheeran,Bad Habits,230746,False,1689693747.0,windows,trackdone,trackdone,True,False,,spotify:track:3rmo8F54jFF8OgYsqTxm5d,2023-07-18T15:26:15Z
,,,,AR,,,False,181.170.198.215,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),Martin Garrix,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),163804,False,1689693978.0,windows,trackdone,trackdone,True,False,,spotify:track:7Feaw9WAEREY0DUOSXJLOM,2023-07-18T15:28:59Z
,,,,AR,,,False,181.170.198.215,Zanaka,Jain,Makeba,249533,False,1689694142.0,windows,trackdone,trackdone,True,False,,spotify:track:5JdLUE9D743ob2RtgmVpVx,2023-07-18T15:33:10Z
,,,,AR,,,False,181.170.198.215,American Beauty/American Psycho,Fall Out Boy,Centuries,228360,False,1689694392.0,windows,trackdone,trackdone,True,False,,spotify:track:04aAxqtGp5pv12UXAg4pkq,2023-07-18T15:36:58Z
,,,,AR,,,False,181.170.198.215,World War Joy,The Chainsmokers,Who Do You Love,226733,False,1689694621.0,windows,trackdone,trackdone,True,False,,spotify:track:2fVHrSxsQbJUuj9MW9zG1e,2023-07-18T15:40:45Z
,,,,AR,,,False,181.170.198.215,=,Ed Sheeran,Shivers,207853,False,1689694848.0,windows,trackdone,trackdone,True,False,,spotify:track:50nfwKoDiSYg8zOCREWAm5,2023-07-18T15:44:14Z
,,,,AR,,,False,181.170.198.215,Future Nostalgia,Dua Lipa,Love Again,258004,False,1689695057.0,windows,trackdone,trackdone,True,False,,spotify:track:4rPkN1FMzQyFNP9cLUGIIB,2023-07-18T15:48:32Z
,,,,AR,,,False,181.170.198.215,folklore,Taylor Swift,cardigan,239560,False,1689695315.0,windows,trackdone,trackdone,True,False,,spotify:track:4R2kfaDFhslZEMJqAFNpdd,2023-07-18T15:52:32Z
,,,,AR,,,False,181.170.198.215,Dreamland,Glass Animals,Heat Waves,238805,False,1689695555.0,windows,trackdone,trackdone,True,False,,spotify:track:3USxtqRwSYz57Ewm6wWRMp,2023-07-18T15:56:32Z
,,,,AR,,,False,181.170.198.215,Communion,Olly Alexander (Years & Years),Desire,206773,False,1689695794.0,windows,trackdone,trackdone,True,False,,spotify:track:20ouJW3BTG6aFAugslihCw,2023-07-18T15:59:59Z
,,,,AR,,,False,181.170.198.215,Dancin (feat. Luvli),Aaron Smith,Dancin (feat. Luvli) - Krono Remix,198053,False,1689696002.0,windows,trackdone,trackdone,True,False,,spotify:track:6WkJ2OK163XXS2oARUC9JM,2023-07-18T16:03:17Z
,,,,AR,,,False,181.170.198.215,Evergreen,Electra Mustaine,Evergreen,153146,False,1689696200.0,windows,trackdone,trackdone,True,False,,spotify:track:2ZJ1jwr2ruuDyWmwd622nF,2023-07-18T16:05:51Z
,,,,AR,,,False,181.170.198.215,Tribute,John Newman,Love Me Again,239894,False,1689696354.0,windows,trackdone,trackdone,True,False,,spotify:track:5TbzAWWc5eJaANpA9kfGCd,2023-07-18T16:09:51Z
,,,,AR,,,False,181.170.198.215,Loud,Rihanna,S&M,91582,False,1689696594.0,windows,logout,trackdone,True,False,,spotify:track:7ySUcLPVX7KudhnmNcgY2D,2023-07-18T16:36:59Z
,,,,AR,,,False,181.170.198.215,Silver Side Up,Nickelback,How You Remind Me,223840,False,1689707667.0,windows,trackdone,clickrow,True,False,,spotify:track:0gmbgwZ8iqyMPmXefof8Yf,2023-07-18T19:18:07Z
,,,,AR,,,False,181.170.198.215,Voodoo People / Out of Space,The Prodigy,Voodoo People - Pendulum Mix,307813,False,1689707890.0,windows,trackdone,trackdone,True,False,,spotify:track:5wqlRFdpJ1a4kMIBSWeCnN,2023-07-18T19:23:15Z
,,,,AR,,,False,181.170.198.215,Legion of Boom,The Crystal Method,Born Too Slow,179800,False,1689708198.0,windows,trackdone,trackdone,True,False,,spotify:track:6TrsUeqTOaRsKh3fIlpE1t,2023-07-18T19:26:16Z
,,,,AR,,,False,181.170.198.215,Make Yourself,Incubus,Drive,232453,False,1689708379.0,windows,trackdone,trackdone,True,False,,spotify:track:7nnWIPM5hwE3DaUBkvOIpy,2023-07-18T19:30:09Z
,,,,AR,,,False,181.170.198.215,Last Splash,The Breeders,Saints,6745,False,1689708612.0,windows,fwdbtn,trackdone,True,True,,spotify:track:3XQZbu3ujvI0TZgDS5afdQ,2023-07-18T19:30:17Z
,,,,AR,,,False,181.170.198.215,Yourself or Someone Like You,Matchbox Twenty,Push,2520,False,1689708620.0,windows,fwdbtn,fwdbtn,True,True,,spotify:track:2KVwlelhxKUy8LVV6JypH3,2023-07-18T19:30:19Z
,,,,AR,,,False,181.170.198.215,Tragic Kingdom,No Doubt,Spiderwebs,1420,False,1689708623.0,windows,fwdbtn,fwdbtn,True,True,,spotify:track:4ZD6SiaJi75smnel0d7jl3,2023-07-18T19:30:21Z
,,,,AR,,,False,181.170.198.215,Core,Stone Temple Pilots,Plush - 2017 Remaster,2310,False,1689708624.0,windows,fwdbtn,fwdbtn,True,True,,spotify:track:0CkspLl535ZxdwCRs8AdZ4,2023-07-18T19:30:24Z
,,,,AR,,,False,181.170.198.215,Singles,New Order,Blue Monday - 2016 Remaster,1740,False,1689708627.0,windows,fwdbtn,fwdbtn,True,True,,spotify:track:1RSy7B2vfPi84N80QJ6frX,2023-07-18T19:30:26Z
,,,,AR,,,False,181.170.198.215,Forth,The Verve,Love Is Noise,2990,False,1689708628.0,windows,fwdbtn,fwdbtn,True,True,,spotify:track:0P6YJv6QXReDChZBbpvFmF,2023-07-18T19:30:29Z
,,,,AR,,,False,181.170.198.215,Evil Empire,Rage Against The Machine,Bulls On Parade,229466,False,1689708632.0,windows,trackdone,fwdbtn,True,False,,spotify:track:0tZ3mElWcr74OOhKEiNz1x,2023-07-18T19:34:18Z
,,,,AR,,,False,181.170.198.215,45 or 46 Songs That Weren't Good Enough to Go on Our Other Records,NOFX,Drugs Are Good,138840,False,1689708860.0,windows,trackdone,trackdone,True,False,,spotify:track:0biTGVjFrAfNQHnAjnuqnZ,2023-07-18T19:36:36Z
,,,,AR,,,False,181.170.198.215,Badmotorfinger,Soundgarden,Outshined - Remastered 2016,311000,False,1689709000.0,windows,trackdone,trackdone,True,False,,spotify:track:4VwPsMcRt1HPVKIdcwY9Uj,2023-07-18T19:41:48Z
,,,,AR,,,False,181.170.198.215,Nevermind,Nirvana,In Bloom,255080,False,1689709311.0,windows,trackdone,trackdone,True,False,,spotify:track:2mvffzYUJ9Ld9xhsF5DUjU,2023-07-18T19:46:03Z
,,,,AR,,,False,181.170.198.215,Hate You,Daredevils,Hate You,187733,False,1689709567.0,windows,trackdone,trackdone,True,False,,spotify:track:1MjzgCcbQE220TSPujJ9Ou,2023-07-18T19:49:12Z
,,,,AR,,,False,181.170.198.215,Jagged Little Pill - 2015 Remaster,Alanis Morissette,Ironic - 2015 Remaster,230000,False,1689709755.0,windows,trackdone,trackdone,True,False,,spotify:track:1d6KS9GH06JAd19uiBy9IE,2023-07-18T19:53:02Z
,,,,AR,,,False,181.170.198.215,Siamese Dream,The Smashing Pumpkins,Today - 2011 Remaster,201173,False,1689709985.0,windows,trackdone,trackdone,True,False,,spotify:track:3cahGAUUQ0n55EjLBs2Wjo,2023-07-18T19:56:25Z
,,,,AR,,,False,181.170.198.215,Til I Hear It From You,Gin Blossoms,Til I Hear It From You,232466,False,1689710187.0,windows,trackdone,trackdone,True,False,,spotify:track:5TKuf1mxDlHdXcvdIDViUR,2023-07-18T20:00:17Z
,,,,AR,,,False,181.170.198.215,Superunknown,Soundgarden,Spoonman,246920,False,1689710420.0,windows,trackdone,trackdone,True,False,,spotify:track:1jMaB19DiVR8OihLSuYFOt,2023-07-18T20:04:24Z
,,,,AR,,,False,181.170.198.215,Language.Sex.Violence.Other?,Stereophonics,Devil,278893,False,1689710667.0,windows,trackdone,trackdone,True,False,,spotify:track:0yNrXAhn01y2QHsg3L2HBa,2023-07-18T20:09:04Z
,,,,AR,,,False,181.170.198.215,Life Is Peachy,Korn,A.D.I.D.A.S.,153600,False,1689710947.0,windows,trackdone,trackdone,True,False,,spotify:track:0xgsyoVvRFSYvV5cdtYhX1,2023-07-18T20:11:38Z
,,,,AR,,,False,181.170.198.215,Iowa,Slipknot,People = Shit,215600,False,1689711101.0,windows,trackdone,trackdone,True,False,,spotify:track:0Y2i84QWPFiFHQfEQDgHya,2023-07-18T20:15:14Z
,,,,AR,,,False,181.170.198.215,Lost Highway,Nine Inch Nails,The Perfect Drug,315440,False,1689711317.0,windows,trackdone,trackdone,True,False,,spotify:track:14tKBoKXxGakkoEmYuFfor,2023-07-18T20:20:30Z
,,,,AR,,,False,181.170.198.215,Ten,Pearl Jam,Alive,340907,False,1689711633.0,windows,trackdone,trackdone,True,False,,spotify:track:1L94M3KIu7QluZe63g64rv,2023-07-18T20:26:11Z
,,,,AR,,,False,181.170.198.215,Disciplined Breakdown,Collective Soul,Precious Declaration,221186,False,1689711974.0,windows,trackdone,trackdone,True,False,,spotify:track:17UNl3uil4LWVBmjVm5p21,2023-07-18T20:29:53Z
,,,,AR,,,False,181.170.198.215,Away From The Sun,3 Doors Down,Here Without You,238733,False,1689712196.0,windows,trackdone,trackdone,True,False,,spotify:track:3NLrRZoMF0Lx6zTlYqeIo4,2023-07-18T20:33:52Z
,,,,AR,,,False,181.170.198.215,Superunknown,Soundgarden,Black Hole Sun,318586,False,1689712435.0,windows,trackdone,trackdone,True,False,,spotify:track:2EoOZnxNgtmZaD8uUmz2nD,2023-07-18T20:39:11Z
,,,,AR,,,False,181.170.198.215,Too Fast For Love,Mötley Crüe,Take Me To The Top,223533,False,1689712754.0,windows,trackdone,trackdone,True,False,,spotify:track:6F7VPRyOTXYvEMUSaCq2n6,2023-07-18T20:42:56Z
,,,,AR,,,False,181.170.198.215,Around the Fur,Deftones,Be Quiet and Drive (Far Away),299866,False,1689712978.0,windows,trackdone,trackdone,True,False,,spotify:track:4Uiw0Sl9yskBaC6P4DcdVD,2023-07-18T20:47:56Z
,,,,AR,,,False,181.170.198.215,Surfer Rosa,Pixies,Where Is My Mind? - 2007 Remaster,234973,False,1689713279.0,windows,trackdone,trackdone,True,False,,spotify:track:7wCmS9TTVUcIhRalDYFgPy,2023-07-18T20:51:51Z
,,,,AR,,,False,181.170.198.215,Ten,Pearl Jam,Jeremy,318226,False,1689713514.0,windows,trackdone,trackdone,True,False,,spotify:track:62nQ8UZVqR2RMvkJHkcO2o,2023-07-18T20:57:10Z
,,,,AR,,,False,181.170.198.215,Jagged Little Pill - 2015 Remaster,Alanis Morissette,You Oughta Know - 2015 Remaster,249493,False,1689713833.0,windows,trackdone,trackdone,True,False,,spotify:track:3jS7bB0oXVOwGFZn3aE5NV,2023-07-18T21:01:20Z
,,,,AR,,,False,181.170.198.215,Superunknown,Soundgarden,Fell On Black Days,283026,False,1689714083.0,windows,trackdone,trackdone,True,False,,spotify:track:1wlKw9NAWVWpx7OIAyg9EA,2023-07-18T21:06:03Z
,,,,AR,,,False,181.170.198.215,You Gotta Go There To Come Back,Stereophonics,Maybe Tomorrow,272946,False,1689714366.0,windows,trackdone,trackdone,True,False,,spotify:track:6SXy02aTZU3ysoGUixYCz0,2023-07-18T21:10:37Z
,,,,AR,,,False,181.170.198.215,Dr. Feelgood,Mötley Crüe,Dr. Feelgood,155386,False,1689714640.0,windows,logout,trackdone,True,False,,spotify:track:2cc9k15AifO7RfxxuEExkS,2023-07-18T21:13:14Z
,,,,AR,,,False,170.51.140.222,Si Me Tomo una Cerveza,Migrantes,Si Me Tomo Una Cerveza,47938,False,1689782887.0,android,fwdbtn,appload,True,True,,spotify:track:3lCbsHaN1wCxyDzcNN2x4N,2023-07-19T16:09:18Z
,,,,AR,,,False,170.51.140.222,LA NENA DE ARGENTINA,Maria Becerra,LA NENA DE ARGENTINA,12987,False,1689782957.0,android,fwdbtn,fwdbtn,True,True,,spotify:track:0Dl34Kegtc0y0m0oPhQfiI,2023-07-19T16:09:37Z
,,,,AR,,,False,170.51.140.222,FERNET,Rei,FERNET,5428,False,1689782976.0,android,backbtn,fwdbtn,True,True,,spotify:track:2GVahxIzxivfRZc8lR39Ms,2023-07-19T16:09:42Z
,,,,AR,,,False,170.51.140.222,LA NENA DE ARGENTINA,Maria Becerra,LA NENA DE ARGENTINA,1147,False,1689782982.0,android,backbtn,backbtn,True,True,,spotify:track:0Dl34Kegtc0y0m0oPhQfiI,2023-07-19T16:09:44Z
,,,,AR,,,False,170.51.140.222,Si Me Tomo una Cerveza,Migrantes,Si Me Tomo Una Cerveza,6983,False,1689782983.0,android,fwdbtn,backbtn,True,True,,spotify:track:3lCbsHaN1wCxyDzcNN2x4N,2023-07-19T16:09:52Z
,,,,AR,,,False,170.51.140.222,LA NENA DE ARGENTINA,Maria Becerra,LA NENA DE ARGENTINA,1770,False,1689782991.0,android,backbtn,fwdbtn,True,True,,spotify:track:0Dl34Kegtc0y0m0oPhQfiI,2023-07-19T16:09:55Z
,,,,AR,,,False,170.51.140.222,Si Me Tomo una Cerveza,Migrantes,Si Me Tomo Una Cerveza,583,False,1689782994.0,android,fwdbtn,backbtn,True,True,,spotify:track:3lCbsHaN1wCxyDzcNN2x4N,2023-07-19T16:09:56Z
,,,,AR,,,False,170.51.140.222,LA NENA DE ARGENTINA,Maria Becerra,LA NENA DE ARGENTINA,1782,False,1689782996.0,android,fwdbtn,fwdbtn,True,True,,spotify:track:0Dl34Kegtc0y0m0oPhQfiI,2023-07-19T16:09:59Z
,,,,AR,,,False,170.51.140.222,FERNET,Rei,FERNET,550,False,1689782998.0,android,fwdbtn,fwdbtn,True,True,,spotify:track:2GVahxIzxivfRZc8lR39Ms,2023-07-19T16:10:00Z
,,,,AR,,,False,181.170.198.215,ARRANCÁRMELO,WOS,ARRANCÁRMELO,3263,False,1689782999.0,android,unexpected-exit-while-paused,fwdbtn,True,False,,spotify:track:2x8oBuYaObjqHqgGuIUZ0b,2023-07-19T16:10:04Z
,,,,AR,,,True,181.170.198.215,Si Me Tomo una Cerveza,Migrantes,Si Me Tomo Una Cerveza,182198,False,1689784564.0,windows,trackdone,clickrow,True,False,,spotify:track:3lCbsHaN1wCxyDzcNN2x4N,2023-07-19T16:39:02Z
,,,,AR,,,True,181.170.198.215,Tu Turrito,Rei,Tu Turrito,164701,False,1689784746.0,windows,trackdone,trackdone,True,False,,spotify:track:45dlaEXrXW47TVbrQ4gK7E,2023-07-19T16:41:47Z
,,,,AR,,,True,181.170.198.215,La Triple T,TINI,La Triple T,167674,False,1689784911.0,windows,trackdone,trackdone,True,False,,spotify:track:7kYbxvrGXv8cmKjkqgqhrw,2023-07-19T16:44:35Z
,,,,AR,,,True,181.170.198.215,LA NENA DE ARGENTINA,Maria Becerra,LA NENA DE ARGENTINA,151988,False,1689785079.0,windows,trackdone,trackdone,True,False,,spotify:track:0Dl34Kegtc0y0m0oPhQfiI,2023-07-19T16:47:07Z
,,,,AR,,,True,181.170.198.215,LA NENA DE ARGENTINA,Maria Becerra,AUTOMÁTICO,175317,False,1689785232.0,windows,trackdone,trackdone,True,False,,spotify:track:0poQY3RMThmIiutOGv3yH3,2023-07-19T16:50:04Z
,,,,AR,,,True,181.170.198.215,Wapo Traketero,Nicki Nicole,Wapo Traketero,96961,False,1689785407.0,windows,endplay,trackdone,True,True,,spotify:track:5ctNuquTVDsfMb9jKzsYu0,2023-07-19T17:07:37Z
,,,,AR,,,True,181.170.198.215,The Hand That Feeds,Nine Inch Nails,The Hand That Feeds - Photek Straight Mix,464320,False,1689786461.0,windows,trackdone,clickrow,True,False,,spotify:track:37PSUSyQzELtQYTSlXN0Gl,2023-07-19T17:15:28Z
,,,,AR,,,True,181.170.198.215,Singles,New Order,Blue Monday - 2016 Remaster,450800,False,1689786932.0,windows,trackdone,trackdone,True,False,,spotify:track:1RSy7B2vfPi84N80QJ6frX,2023-07-19T17:38:28Z
,,,,AR,,,True,181.170.198.215,The Real Thing,Faith No More,Epic,293653,False,1689788312.0,windows,trackdone,trackdone,True,False,,spotify:track:4ReyTz0y3TGkX48wO3Llot,2023-07-19T17:43:22Z
,,,,AR,,,True,181.170.198.215,Superunknown,Soundgarden,Fell On Black Days,283026,False,1689788606.0,windows,trackdone,trackdone,True,False,,spotify:track:1wlKw9NAWVWpx7OIAyg9EA,2023-07-19T17:48:05Z
,,,,AR,,,True,181.170.198.215,Collective Soul,Collective Soul,December,285000,False,1689788889.0,windows,trackdone,trackdone,True,False,,spotify:track:7GNLvWRG9itrCk0zarYKmQ,2023-07-19T18:45:09Z
,,,,AR,,,True,181.170.198.215,Damned Damned Damned,The Damned,New Rose,162240,False,1689792313.0,windows,trackdone,trackdone,True,False,,spotify:track:55TeO50ytH96i93yihdNJE,2023-07-19T18:47:52Z
,,,,AR,,,True,181.170.198.215,Celebrity Skin,Hole,Celebrity Skin,162666,False,1689792476.0,windows,trackdone,trackdone,True,False,,spotify:track:2V4Bc2I962j7acQj1N0PiQ,2023-07-19T18:50:35Z
,,,,AR,,,True,181.170.198.215,You Gotta Go There To Come Back,Stereophonics,Maybe Tomorrow,272946,False,1689792639.0,windows,trackdone,trackdone,True,False,,spotify:track:6SXy02aTZU3ysoGUixYCz0,2023-07-19T18:55:08Z
,,,,AR,,,True,181.170.198.215,Blur: The Best Of,Blur,Coffee & TV - Radio Edit,318973,False,1689792912.0,windows,trackdone,trackdone,True,False,,spotify:track:0vcxj1GSw3uV931zdI3ZDj,2023-07-19T19:00:28Z
,,,,AR,,,True,181.170.198.215,Nirvana,Nirvana,About A Girl,166640,False,1689793232.0,windows,trackdone,trackdone,True,False,,spotify:track:55yvzYuvJYG2RUEnMK78tr,2023-07-19T19:03:15Z
,,,,AR,,,True,181.170.198.215,Nevermind,Nirvana,Lounge Act,156426,False,1689793399.0,windows,trackdone,trackdone,True,False,,spotify:track:1o5jmMhhk2UZ9YP1X5fXfj,2023-07-19T19:05:52Z
,,,,AR,,,True,181.170.198.215,Silver Side Up,Nickelback,How You Remind Me,223840,False,1689793556.0,windows,trackdone,trackdone,True,False,,spotify:track:0gmbgwZ8iqyMPmXefof8Yf,2023-07-19T19:09:37Z
,,,,AR,,,True,181.170.198.215,Weezer,Weezer,Say It Ain't So - Original Mix,258826,False,1689793780.0,windows,trackdone,trackdone,True,False,,spotify:track:6VoIBz0VhCyz7OdEoRYDiA,2023-07-19T19:13:56Z
,,,,AR,,,True,181.170.198.215,Iowa,Slipknot,Left Behind,241466,False,1689794040.0,windows,trackdone,trackdone,True,False,,spotify:track:4l3Vmsw0KO8HJqFtnbqaqu,2023-07-19T19:17:58Z
,,,,AR,,,True,181.170.198.215,Get Ready,New Order,Crystal,410026,False,1689794282.0,windows,trackdone,trackdone,True,False,,spotify:track:7JvTheiFwSaMFXFEbHnStK,2023-07-19T19:24:48Z
,,,,AR,,,True,181.170.198.215,Dirt,Alice In Chains,Them Bones (2022 Remaster),149466,False,1689794692.0,windows,trackdone,trackdone,True,False,,spotify:track:4A065x9kJt955eGVqf813g,2023-07-19T19:27:18Z
,,,,AR,,,True,181.170.198.215,American Thighs,Veruca Salt,Seether,196466,False,1689794842.0,windows,trackdone,trackdone,True,False,,spotify:track:6QldOsduESUPyeg83UfMlB,2023-07-19T19:30:35Z
,,,,AR,,,True,181.170.198.215,Urban Hymns,The Verve,Lucky Man,293586,False,1689795039.0,windows,trackdone,trackdone,True,False,,spotify:track:2mxPSHEwjJWOQS7lGw6btF,2023-07-19T19:35:30Z
,,,,AR,,,True,181.170.198.215,The Very Best Definitive Ultimate Greatest Hits Collection,Faith No More,A Small Victory - 2009 Remaster,295666,False,1689795333.0,windows,trackdone,trackdone,True,False,,spotify:track:2i1G9AJ7Z3eOyyBqGUbTW0,2023-07-19T19:40:26Z
,,,,AR,,,True,181.170.198.215,Superunknown,Soundgarden,Spoonman,246920,False,1689795629.0,windows,trackdone,trackdone,True,False,,spotify:track:1jMaB19DiVR8OihLSuYFOt,2023-07-19T19:44:33Z
,,,,AR,,,True,181.170.198.215,Korn,Korn,Blind,258266,False,1689795877.0,windows,trackdone,trackdone,True,False,,spotify:track:1pr9TZGOXeJUggIal1Wq3R,2023-07-19T19:48:52Z
,,,,AR,,,True,181.170.198.215,Gettin' High On Your Own Supply,Apollo 440,Stop the Rock,212706,False,1689796135.0,windows,trackdone,trackdone,True,False,,spotify:track:4KrCcegIFIikafzZs3OHTd,2023-07-19T19:52:25Z
,,,,AR,,,True,181.170.198.215,Electro Glide In Blue,Apollo 440,Ain't Talkin' 'Bout Dub,131227,False,1689796349.0,windows,logout,trackdone,True,False,,spotify:track:0lk1zdGFPEv6U7omOAqhSs,2023-07-19T19:54:39Z
,,,,AR,,,False,181.170.198.215,Electro Glide In Blue,Apollo 440,Ain't Talkin' 'Bout Dub,125430,False,1689871495.0,windows,endplay,appload,True,True,,spotify:track:0lk1zdGFPEv6U7omOAqhSs,2023-07-20T16:51:52Z
,,,,AR,,,False,181.170.198.215,Speak Now (Taylor's Version),Taylor Swift,I Can See You (Taylor’s Version) (From The Vault),273186,False,1689871916.0,windows,trackdone,clickrow,True,False,,spotify:track:5kHMfzgLZP95O9NBy0ku4v,2023-07-20T16:56:25Z
,,,,AR,,,False,181.170.198.215,Youngblood - Deluxe,5 Seconds of Summer,Youngblood,203417,False,1689872189.0,windows,trackdone,trackdone,True,False,,spotify:track:2iUXsYOEPhVqEBwsqP70rE,2023-07-20T16:59:49Z
,,,,AR,,,False,181.170.198.215,Midnights,Taylor Swift,Snow On The Beach (feat. More Lana Del Rey),229942,False,1689872393.0,windows,trackdone,trackdone,True,False,,spotify:track:4zmKGsrXjLmljb5fTaBTot,2023-07-20T17:03:39Z
,,,,AR,,,False,181.170.198.215,Human,OneRepublic,Rescue Me,159650,False,1689872624.0,windows,trackdone,trackdone,True,False,,spotify:track:37LNNQNbL1YLyutBG6aWRx,2023-07-20T17:06:20Z
,,,,AR,,,False,181.170.198.215,reputation,Taylor Swift,This Is Why We Can't Have Nice Things,207133,False,1689872784.0,windows,trackdone,trackdone,True,False,,spotify:track:07NxDD1iKCHbAldceD7QLP,2023-07-20T17:09:48Z
,,,,AR,,,False,181.170.198.215,Zanaka,Jain,Makeba,249533,False,1689872991.0,windows,trackdone,trackdone,True,False,,spotify:track:5JdLUE9D743ob2RtgmVpVx,2023-07-20T17:13:57Z
